,0,1,2,3,4,5,6,7
0,01,2011,,,,,,
1,66.9,45.0,0.00,-,-,01,2011,
2,66.0,44.1,0.00,-,-,01,2011,
3,66.9,41.0,0.08,-,-,01,2011,
4,57.0,41.0,0.00,-,-,01,2011,
5,61.0,39.0,0.00,-,-,01,2011,
6,63.0,39.0,0.09,-,-,01,2011,
7,66.9,50.0,0.01,-,-,01,2011,
8,64.9,46.0,0.07,-,-,01,2011,
9,64.9,44.1,0.00,-,-,01,2011,
10,63.0,44.1,0.00,-,-,01,2011,
11,66.0,45.0,0.00,-,-,01,2011,
12,53.1,45.0,0.00,-,-,01,2011,
13,66.0,46.0,0.98,-,-,01,2011,
14,57.0,46.9,0.82,-,-,01,2011,
15,57.9,37.9,0.02,-,-,01,2011,
16,59.0,37.9,0.00,-,-,01,2011,
17,59.0,37.9,0.00,-,-,01,2011,
18,68.0,48.0,0.00,-,-,01,2011,
19,68.0,48.9,0.00,-,-,01,2011,
20,69.1,48.9,0.00,-,-,01,2011,
21,68.0,48.0,0.00,-,-,01,2011,
22,69.1,48.9,0.00,-,-,01,2011,
23,61.0,39.0,0.00,-,-,01,2011,
24,02,2011,,,,,,
25,50.0,37.0,0.05,-,-,02,2011,
26,53.1,46.9,0.23,-,-,02,2011,
27,53.1,41.0,0.03,-,-,02,2011,
28,53.1,34.0,0.00,-,-,02,2011,
29,54.0,34.0,0.00,-,-,02,2011,
30,53.1,-,0.00,-,-,02,2011,
31,53.1,30.9,0.00,-,-,02,2011,
32,45.0,37.9,0.00,-,-,02,2011,
33,48.9,41.0,0.00,-,-,02,2011,
34,46.9,30.9,0.00,-,-,02,2011,
35,48.9,39.9,0.00,-,-,02,2011,
36,48.9,41.0,0.05,-,-,02,2011,
37,57.0,41.0,0.00,-,-,02,2011,
38,57.9,46.0,0.03,-,-,02,2011,
39,60.1,43.0,0.00,-,-,02,2011,
40,64.9,44.1,0.00,-,-,02,2011,
41,57.9,43.0,0.00,-,-,02,2011,
42,57.9,41.0,0.00,-,-,02,2011,
43,39.9,62.1,0.00,-,-,02,2011,
44,66.9,39.0,0.00,-,-,02,2011,
45,62.1,37.9,0.00,-,-,02,2011,
46,63.0,39.9,0.00,-,-,02,2011,
47,66.9,39.9,0.00,-,-,02,2011,
48,66.9,37.0,0.00,-,-,02,2011,
49,66.9,37.9,0.00,-,-,02,2011,
50,66.0,39.9,0.00,-,-,02,2011,
51,64.9,37.9,0.00,-,-,02,2011,
52,64.0,37.9,0.00,-,-,02,2011,
53,64.0,39.0,0.00,-,-,02,2011,
54,64.0,39.0,0.14,-,-,02,2011,
55,53.1,37.0,0.24,-,-,02,2011,
56,03,2011,,,,,,
57,55.9,37.0,0.00,-,-,03,2011,
58,62.1,34.0,0.00,-,-,03,2011,
59,60.1,37.0,0.00,-,-,03,2011,
60,64.9,37.0,0.00,-,-,03,2011,
61,72.0,42.1,0.00,-,-,03,2011,
62,75.9,42.1,0.00,-,-,03,2011,
63,68.0,46.0,0.00,-,-,03,2011,
64,60.1,36.0,0.00,-,-,03,2011,
65,61.0,33.1,0.00,-,-,03,2011,
66,62.1,33.1,0.00,-,-,03,2011,
67,64.9,35.1,0.00,-,-,03,2011,
68,61.0,36.0,0.00,-,-,03,2011,
69,57.0,43.0,0.02,-,-,03,2011,
70,59.0,43.0,0.02,-,-,03,2011,
71,57.9,45.0,0.30,-,-,03,2011,
72,55.0,42.1,0.15,-,-,03,2011,
73,48.0,41.0,0.75,-,-,03,2011,
74,46.0,37.0,1.10,-,-,03,2011,
75,44.1,35.1,1.46,-,-,03,2011,
76,52.0,33.1,0.00,-,-,03,2011,
77,52.0,35.1,0.00,-,-,03,2011,
78,57.9,35.1,0.00,-,-,03,2011,
79,55.9,37.0,0.03,-,-,03,2011,
80,55.9,37.0,0.52,-,-,03,2011,
81,52.0,32.0,0.01,-,-,03,2011,
82,50.0,28.9,0.00,-,-,03,2011,
83,57.0,32.0,0.00,-,-,03,2011,
84,04,2011,,,,,,
85,60.1,34.0,0.00,-,-,04,2011,
86,62.1,42.1,0.00,-,-,04,2011,
87,62.1,42.1,0.00,-,-,04,2011,
88,64.9,39.9,0.00,-,-,04,2011,
89,64.0,42.1,0.00,-,-,04,2011,
90,66.9,46.0,0.10,-,-,04,2011,
91,61.0,48.0,0.05,-,-,04,2011,
92,60.1,48.9,0.01,-,-,04,2011,
93,64.0,45.0,0.00,-,-,04,2011,
94,64.0,42.1,0.00,-,-,04,2011,
95,64.9,39.9,0.00,-,-,04,2011,
96,64.0,39.9,0.00,-,-,04,2011,
97,68.0,50.0,0.08,-,-,04,2011,
98,63.0,53.1,0.05,-,-,04,2011,
99,66.0,51.1,0.31,-,-,04,2011,
100,60.1,37.9,0.00,-,-,04,2011,
101,62.1,37.9,-,-,-,04,2011,
102,57.0,39.9,0.63,-,-,04,2011,
103,48.9,46.0,1.53,-,-,04,2011,
104,54.0,42.1,0.18,-,-,04,2011,
105,57.9,42.1,0.09,-,-,04,2011,
106,60.1,45.0,0.14,-,-,04,2011,
107,57.0,45.0,0.21,-,-,04,2011,
108,60.1,24.1,1.94,-,-,04,2011,
109,60.1,24.1,0.91,-,-,04,2011,
110,62.1,44.1,0.12,-,-,04,2011,
111,63.0,42.1,0.00,-,-,04,2011,
112,69.1,45.0,0.00,-,-,04,2011,
113,77.0,45.0,0.00,-,-,04,2011,
114,05,2011,,,,,,
115,82.9,48.9,0.00,-,-,05,2011,
116,82.9,48.9,0.00,-,-,05,2011,
117,68.0,43.0,0.00,-,-,05,2011,
118,68.0,43.0,0.00,-,-,05,2011,
119,78.1,48.0,0.00,-,-,05,2011,
120,72.0,42.1,0.00,-,-,05,2011,
121,72.0,-,0.09,-,-,05,2011,
122,57.0,39.0,0.06,-,-,05,2011,
123,60.1,37.0,0.00,-,-,05,2011,
124,64.0,39.9,0.00,-,-,05,2011,
125,64.0,39.9,0.00,-,-,05,2011,
126,66.0,39.0,0.00,-,-,05,2011,
127,66.0,41.0,0.00,-,-,05,2011,
128,63.0,39.9,0.01,-,-,05,2011,
129,64.0,43.0,0.00,-,-,05,2011,
130,71.1,41.0,0.00,-,-,05,2011,
131,73.0,53.1,0.00,-,-,05,2011,
132,70.0,54.0,0.00,-,-,05,2011,
133,69.1,53.1,0.02,-,-,05,2011,
134,68.0,43.0,0.00,-,-,05,2011,
135,71.1,37.9,0.00,-,-,05,2011,
136,66.0,42.1,0.00,-,-,05,2011,
137,66.9,43.0,0.00,-,-,05,2011,
138,66.0,52.0,0.00,-,-,05,2011,
139,66.9,52.0,0.00,-,-,05,2011,
140,66.9,46.0,0.00,-,-,05,2011,
141,69.1,43.0,0.00,-,-,05,2011,
142,70.0,43.0,0.00,-,-,05,2011,
143,66.9,41.0,0.00,-,-,05,2011,
144,69.1,42.1,0.00,-,-,05,2011,
145,06,2011,,,,,,
146,No data, , , , , ,06,2011
147,07,2011,,,,,,
148,64.9,48.9,0.03,-,-,07,2011,
149,68.0,44.1,0.04,-,-,07,2011,
150,66.9,43.0,T,-,-,07,2011,
151,57.9,53.1,0.31,-,-,07,2011,
152,63.0,53.1,0.16,-,-,07,2011,
153,66.9,52.0,0.00,-,-,07,2011,
154,72.0,54.0,0.00,-,-,07,2011,
155,73.0,48.9,0.00,-,-,07,2011,
156,75.0,50.0,-,-,-,07,2011,
157,75.9,50.0,0.00,-,-,07,2011,
158,77.0,46.9,0.00,-,-,07,2011,
159,69.1,53.1,0.00,-,-,07,2011,
160,73.0,52.0,0.00,-,-,07,2011,
161,77.0,55.0,0.00,-,-,07,2011,
162,84.0,54.0,0.00,-,-,07,2011,
163,84.9,52.0,0.00,-,-,07,2011,
164,78.1,51.1,0.00,-,-,07,2011,
165,75.9,48.9,0.00,-,-,07,2011,
166,75.0,54.0,0.00,-,-,07,2011,
167,89.1,57.0,0.00,-,-,07,2011,
168,97.0,59.0,0.00,-,-,07,2011,
169,95.0,57.0,0.00,-,-,07,2011,
170,79.0,53.1,0.00,-,-,07,2011,
171,78.1,50.0,0.00,-,-,07,2011,
172,75.9,50.0,0.00,-,-,07,2011,
173,73.0,51.1,0.00,-,-,07,2011,
174,77.0,54.0,0.00,-,-,07,2011,
175,73.0,57.9,0.00,-,-,07,2011,
176,66.9,52.0,0.50,-,-,07,2011,
177,68.0,50.0,0.00,-,-,07,2011,
178,08,2011,,,,,,
179,78.1,54.0,0.00,-,-,08,2011,
180,89.1,55.0,0.00,-,-,08,2011,
181,82.9,55.9,0.00,-,-,08,2011,
182,93.9,55.9,0.00,-,-,08,2011,
183,82.0,55.0,0.00,-,-,08,2011,
184,87.1,55.9,0.00,-,-,08,2011,
185,84.9,55.0,0.00,-,-,08,2011,
186,79.0,54.0,0.00,-,-,08,2011,
187,82.0,55.9,0.00,-,-,08,2011,
188,73.9,50.0,0.00,-,-,08,2011,
189,75.0,53.1,0.00,-,-,08,2011,
190,75.0,52.0,0.00,-,-,08,2011,
191,73.0,57.9,0.00,-,-,08,2011,
192,73.0,54.0,0.00,-,-,08,2011,
193,69.1,15.1,0.00,-,-,08,2011,
194,73.0,55.0,0.00,-,-,08,2011,
195,73.9,57.0,0.00,-,-,08,2011,
196,72.0,51.1,0.00,-,-,08,2011,
197,77.0,57.0,0.00,-,-,08,2011,
198,77.0,55.0,0.00,-,-,08,2011,
199,88.0,54.0,0.00,-,-,08,2011,
200,82.0,57.0,0.00,-,-,08,2011,
201,80.1,55.9,0.00,-,-,08,2011,
202,79.0,57.9,0.00,-,-,08,2011,
203,75.9,55.9,0.00,-,-,08,2011,
204,73.0,53.1,0.00,-,-,08,2011,
205,73.9,55.0,0.00,-,-,08,2011,
206,80.1,55.0,0.00,-,-,08,2011,
207,80.1,55.0,0.00,-,-,08,2011,
208,75.0,60.1,0.00,-,-,08,2011,
209,75.0,59.0,0.00,-,-,08,2011,
210,09,2011,,,,,,
211,73.9,57.9,0.00,-,-,09,2011,
212,75.0,55.0,0.00,-,-,09,2011,
213,75.9,54.0,0.00,-,-,09,2011,
214,75.9,57.0,0.00,-,-,09,2011,
215,75.0,59.0,0.00,-,-,09,2011,
216,78.1,57.9,0.00,-,-,09,2011,
217,78.1,52.0,0.00,-,-,09,2011,
218,78.1,55.0,0.00,-,-,09,2011,
219,78.1,54.0,0.00,-,-,09,2011,
220,78.1,54.0,0.00,-,-,09,2011,
221,73.9,53.1,0.00,-,-,09,2011,
222,73.9,53.1,0.00,-,-,09,2011,
223,78.1,52.0,0.00,-,-,09,2011,
224,77.0,53.1,0.00,-,-,09,2011,
225,79.0,54.0,0.00,-,-,09,2011,
226,75.9,55.0,0.00,-,-,09,2011,
227,73.0,57.9,0.00,-,-,09,2011,
228,75.0,54.0,0.00,-,-,09,2011,
229,75.0,54.0,0.00,-,-,09,2011,
230,77.0,59.0,0.00,-,-,09,2011,
231,71.1,57.0,0.00,-,-,09,2011,
232,73.9,53.1,0.00,-,-,09,2011,
233,89.1,57.9,0.00,-,-,09,2011,
234,75.0,57.0,0.00,-,-,09,2011,
235,78.1,57.0,0.00,-,-,09,2011,
236,73.9,55.0,0.00,-,-,09,2011,
237,77.0,55.9,0.00,-,-,09,2011,
238,75.9,52.0,0.00,-,-,09,2011,
239,75.9,51.1,0.00,-,-,09,2011,
240,10,2011,,,,,,
241,75.0,51.1,0.00,-,-,10,2011,
242,80.1,53.1,0.00,-,-,10,2011,
243,84.9,53.1,0.00,-,-,10,2011,
244,73.9,59.0,0.00,-,-,10,2011,
245,72.0,55.0,0.00,-,-,10,2011,
246,73.9,53.1,0.00,-,-,10,2011,
247,81.0,52.0,0.00,-,-,10,2011,
248,88.0,52.0,0.00,-,-,10,2011,
249,88.0,39.0,0.00,-,-,10,2011,
250,75.9,54.0,0.02,-,-,10,2011,
251,78.1,57.0,0.00,-,-,10,2011,
252,77.0,60.1,0.00,-,-,10,2011,
253,73.9,55.0,0.00,-,-,10,2011,
254,77.0,52.0,0.00,-,-,10,2011,
255,77.0,51.1,0.00,-,-,10,2011,
256,75.0,48.0,0.00,-,-,10,2011,
257,78.1,50.0,0.00,-,-,10,2011,
258,84.9,50.0,0.00,-,-,10,2011,
259,90.0,55.0,0.00,-,-,10,2011,
260,93.0,54.0,0.00,-,-,10,2011,
261,88.0,54.0,0.00,-,-,10,2011,
262,88.0,54.0,0.00,-,-,10,2011,
263,84.9,59.0,0.00,-,-,10,2011,
264,82.0,55.9,0.00,-,-,10,2011,
265,71.1,48.9,0.00,-,-,10,2011,
266,78.1,52.0,0.00,-,-,10,2011,
267,82.9,52.0,0.00,-,-,10,2011,
268,90.0,52.0,0.00,-,-,10,2011,
269,75.9,57.0,0.00,-,-,10,2011,
270,11,2011,,,,,,
271,62.1,52.0,0.00,-,-,11,2011,
272,64.0,42.1,0.00,-,-,11,2011,
273,66.9,41.0,0.00,-,-,11,2011,
274,62.1,37.9,0.00,-,-,11,2011,
275,60.1,32.0,0.00,-,-,11,2011,
276,55.0,32.0,0.00,-,-,11,2011,
277,57.9,32.0,0.00,-,-,11,2011,
278,57.9,32.0,0.00,-,-,11,2011,
279,55.9,33.1,0.00,-,-,11,2011,
280,53.1,45.0,0.04,-,-,11,2011,
281,50.0,33.1,0.00,-,-,11,2011,
282,53.1,33.1,0.00,-,-,11,2011,
283,54.0,35.1,0.05,-,-,11,2011,
284,51.1,34.0,0.00,-,-,11,2011,
285,57.0,32.0,0.00,-,-,11,2011,
286,57.9,33.1,0.00,-,-,11,2011,
287,53.1,33.1,0.00,-,-,11,2011,
288,57.9,32.0,0.00,-,-,11,2011,
289,55.9,32.0,0.00,-,-,11,2011,
290,57.9,28.9,0.00,-,-,11,2011,
291,57.0,28.0,0.00,-,-,11,2011,
292,55.0,28.0,0.00,-,-,11,2011,
293,55.9,28.9,0.00,-,-,11,2011,
294,53.1,30.0,0.00,-,-,11,2011,
295,51.1,39.0,0.00,-,-,11,2011,
296,55.0,36.0,0.00,-,-,11,2011,
297,60.1,3.9,0.00,-,-,11,2011,
298,57.0,41.0,0.02,-,-,11,2011,
299,57.9,39.0,0.00,-,-,11,2011,
300,12,2011,,,,,,
301,70.0,48.0,0.00,0.00,0.0,12,2011,
302,73.0,43.0,0.06,-,-,12,2011,
303,71.1,43.0,0.00,0.00,0.0,12,2011,
304,63.0,42.1,0.18,-,-,12,2011,
305,55.9,37.9,0.00,-,-,12,2011,
306,55.9,42.1,0.15,-,-,12,2011,
307,57.0,39.9,T,-,-,12,2011,
308,57.9,36.0,0.00,-,-,12,2011,
309,60.1,37.0,0.00,-,-,12,2011,
310,63.0,37.0,0.00,-,-,12,2011,
311,64.0,42.1,0.00,0.00,0.0,12,2011,
312,57.9,48.9,0.09,-,-,12,2011,
313,57.9,44.1,T,-,-,12,2011,
314,61.0,43.0,0.00,-,-,12,2011,
315,59.0,39.9,0.00,-,-,12,2011,
316,62.1,39.9,0.00,-,-,12,2011,
317,62.1,44.1,0.00,-,-,12,2011,
318,62.1,45.0,0.00,-,-,12,2011,
319,62.1,37.9,0.06,-,-,12,2011,
320,55.0,37.9,0.17,-,-,12,2011,
321,57.0,37.9,0.05,-,-,12,2011,
322,60.1,43.0,T,-,-,12,2011,
323,60.1,39.9,0.00,-,-,12,2011,
324,59.0,41.0,0.00,-,-,12,2011,
325,59.0,41.0,0.00,-,-,12,2011,
326,61.0,41.0,0.00,-,-,12,2011,
327,59.0,46.0,0.00,-,-,12,2011,
328,55.0,42.1,T,-,-,12,2011,
329,54.0,44.1,0.01,-,-,12,2011,
330,01,2012,,,,,,
331,62.1,52.0,0.00,-,-,01,2012,
332,64.0,42.1,0.00,-,-,01,2012,
333,66.9,41.0,0.00,-,-,01,2012,
334,62.1,37.9,0.00,-,-,01,2012,
335,60.1,32.0,0.00,-,-,01,2012,
336,55.0,32.0,0.00,-,-,01,2012,
337,57.9,32.0,0.00,-,-,01,2012,
338,57.9,32.0,0.00,-,-,01,2012,
339,55.9,33.1,0.00,-,-,01,2012,
340,53.1,45.0,0.04,-,-,01,2012,
341,50.0,33.1,0.00,-,-,01,2012,
342,53.1,33.1,0.00,-,-,01,2012,
343,54.0,35.1,0.05,-,-,01,2012,
344,51.1,34.0,0.00,-,-,01,2012,
345,57.0,32.0,0.00,-,-,01,2012,
346,57.9,33.1,0.00,-,-,01,2012,
347,53.1,33.1,0.00,-,-,01,2012,
348,57.9,32.0,0.00,-,-,01,2012,
349,55.9,32.0,0.00,-,-,01,2012,
350,57.9,28.9,0.00,-,-,01,2012,
351,57.0,28.0,0.00,-,-,01,2012,
352,55.0,28.0,0.00,-,-,01,2012,
353,55.9,28.9,0.00,-,-,01,2012,
354,53.1,30.0,0.00,-,-,01,2012,
355,51.1,39.0,0.00,-,-,01,2012,
356,55.0,36.0,0.00,-,-,01,2012,
357,60.1,3.9,0.00,-,-,01,2012,
358,57.0,41.0,0.02,-,-,01,2012,
359,57.9,39.0,0.00,-,-,01,2012,
360,02,2012,,,,,,
361,55.9,37.0,0.00,-,-,02,2012,
362,61.0,37.0,0.00,-,-,02,2012,
363,61.0,42.1,0.00,-,-,02,2012,
364,61.0,37.9,0.00,-,-,02,2012,
365,62.1,37.0,0.00,-,-,02,2012,
366,62.1,34.0,0.00,-,-,02,2012,
367,55.0,34.0,0.00,-,-,02,2012,
368,62.1,35.1,0.00,-,-,02,2012,
369,64.0,33.1,0.00,-,-,02,2012,
370,60.1,34.0,0.00,-,-,02,2012,
371,59.0,33.1,0.00,-,-,02,2012,
372,61.0,33.1,0.00,-,-,02,2012,
373,66.9,33.1,0.00,-,-,02,2012,
374,64.9,33.1,0.00,-,-,02,2012,
375,59.0,32.0,0.00,-,-,02,2012,
376,53.1,28.9,0.00,-,-,02,2012,
377,48.0,28.0,0.00,-,-,02,2012,
378,53.1,28.9,0.04,-,-,02,2012,
379,-,-,1.33,-,-,02,2012,
380,46.9,39.9,0.01,-,-,02,2012,
381,55.9,43.0,0.46,-,-,02,2012,
382,55.0,42.1,0.00,-,-,02,2012,
383,55.9,43.0,0.00,-,-,02,2012,
384,62.1,42.1,T,-,-,02,2012,
385,68.0,37.9,0.00,-,-,02,2012,
386,63.0,35.1,0.00,-,-,02,2012,
387,62.1,34.0,0.00,-,-,02,2012,
388,62.1,39.9,0.00,-,-,02,2012,
389,03,2012,,,,,,
390,57.0,42.1,0.00,-,-,03,2012,
391,55.9,39.9,0.00,-,-,03,2012,
392,64.9,36.0,0.00,-,-,03,2012,
393,61.0,36.0,0.00,-,-,03,2012,
394,62.1,37.0,0.00,-,-,03,2012,
395,64.0,37.9,0.00,-,-,03,2012,
396,63.0,45.0,0.06,-,-,03,2012,
397,61.0,45.0,0.00,-,-,03,2012,
398,63.0,41.0,0.00,-,-,03,2012,
399,64.9,41.0,0.00,-,-,03,2012,
400,64.0,44.1,0.02,-,-,03,2012,
401,57.9,42.1,0.07,-,-,03,2012,
402,51.1,37.9,0.27,-,-,03,2012,
403,57.0,37.9,0.01,-,-,03,2012,
404,62.1,37.9,0.00,-,-,03,2012,
405,64.0,37.9,0.00,-,-,03,2012,
406,62.1,46.9,0.00,-,-,03,2012,
407,60.1,37.9,0.00,-,-,03,2012,
408,57.9,43.0,0.07,-,-,03,2012,
409,57.0,42.1,0.00,-,-,03,2012,
410,63.0,43.0,0.00,-,-,03,2012,
411,75.0,44.1,0.00,-,-,03,2012,
412,73.9,43.0,0.00,-,-,03,2012,
413,59.0,35.1,0.00,-,-,03,2012,
414,59.0,35.1,0.00,-,-,03,2012,
415,55.0,35.1,0.00,-,-,03,2012,
416,57.0,41.0,0.26,-,-,03,2012,
417,04,2012,,,,,,
418,57.0,39.0,0.00,-,-,04,2012,
419,57.0,36.0,0.00,-,-,04,2012,
420,64.0,35.1,0.00,-,-,04,2012,
421,71.1,28.0,0.00,-,-,04,2012,
422,73.9,39.9,0.00,-,-,04,2012,
423,64.9,42.1,0.03,-,-,04,2012,
424,57.0,41.0,0.00,-,-,04,2012,
425,64.0,35.1,0.00,-,-,04,2012,
426,68.0,36.0,0.00,-,-,04,2012,
427,72.0,37.9,0.00,-,-,04,2012,
428,72.0,37.9,0.00,-,-,04,2012,
429,72.0,37.0,0.00,-,-,04,2012,
430,64.0,45.0,0.00,-,-,04,2012,
431,55.9,52.0,0.15,-,-,04,2012,
432,59.0,54.0,0.14,-,-,04,2012,
433,66.0,55.9,T,-,-,04,2012,
434,62.1,42.1,0.55,-,-,04,2012,
435,51.1,43.0,0.02,-,-,04,2012,
436,55.0,37.0,0.00,-,-,04,2012,
437,60.1,46.9,0.00,-,-,04,2012,
438,71.1,45.0,0.00,-,-,04,2012,
439,71.1,45.0,0.00,-,-,04,2012,
440,62.1,37.0,0.00,-,-,04,2012,
441,64.9,41.0,0.01,-,-,04,2012,
442,48.9,42.1,1.08,-,-,04,2012,
443,59.0,37.9,0.01,-,-,04,2012,
444,61.0,41.0,0.00,-,-,04,2012,
445,59.0,52.0,0.00,-,-,04,2012,
446,69.1,46.0,T,-,-,04,2012,
447,66.9,46.9,0.00,-,-,04,2012,
448,71.1,53.1,0.00,-,-,04,2012,
449,05,2012,,,,,,
450,62.1,35.1,0.45,-,-,05,2012,
451,61.0,39.9,0.00,-,-,05,2012,
452,66.9,42.1,0.00,-,-,05,2012,
453,66.9,37.0,0.00,-,-,05,2012,
454,66.9,32.0,0.00,-,-,05,2012,
455,60.1,37.0,0.00,-,-,05,2012,
456,62.1,36.0,0.00,-,-,05,2012,
457,70.0,39.0,0.00,-,-,05,2012,
458,68.0,39.9,0.00,-,-,05,2012,
459,70.0,44.1,0.00,-,-,05,2012,
460,55.9,46.9,0.37,-,-,05,2012,
461,60.1,48.9,0.00,-,-,05,2012,
462,64.9,46.0,1.03,-,-,05,2012,
463,59.0,46.9,0.02,-,-,05,2012,
464,66.9,42.1,0.00,-,-,05,2012,
465,64.9,42.1,0.00,-,-,05,2012,
466,66.9,46.0,0.00,-,-,05,2012,
467,75.0,54.0,0.00,-,-,05,2012,
468,88.0,54.0,0.00,-,-,05,2012,
469,87.1,55.0,0.00,-,-,05,2012,
470,75.9,57.0,0.00,-,-,05,2012,
471,75.9,55.9,0.00,-,-,05,2012,
472,73.0,55.0,0.12,-,-,05,2012,
473,64.0,45.0,0.00,-,-,05,2012,
474,70.0,46.0,0.00,-,-,05,2012,
475,73.9,50.0,0.00,-,-,05,2012,
476,81.0,50.0,0.00,-,-,05,2012,
477,06,2012,,,,,,
478,80.1,46.0,0.00,-,-,06,2012,
479,71.1,44.1,0.00,-,-,06,2012,
480,69.1,44.1,0.00,-,-,06,2012,
481,66.0,50.0,0.01,-,-,06,2012,
482,68.0,43.0,0.00,-,-,06,2012,
483,77.0,46.0,0.00,-,-,06,2012,
484,82.9,48.9,0.00,-,-,06,2012,
485,89.1,50.0,0.00,-,-,06,2012,
486,84.0,50.0,0.00,-,-,06,2012,
487,75.0,46.0,0.00,-,-,06,2012,
488,84.0,48.9,0.00,-,-,06,2012,
489,89.1,50.0,0.00,-,-,06,2012,
490,77.0,53.1,0.00,-,-,06,2012,
491,72.0,51.1,0.00,-,-,06,2012,
492,71.1,51.1,0.00,-,-,06,2012,
493,70.0,51.1,0.00,-,-,06,2012,
494,64.9,52.0,0.00,-,-,06,2012,
495,73.0,45.0,0.00,-,-,06,2012,
496,75.9,46.0,0.00,-,-,06,2012,
497,77.0,50.0,0.00,-,-,06,2012,
498,80.1,41.0,0.00,-,-,06,2012,
499,75.9,48.0,0.00,-,-,06,2012,
500,80.1,52.0,0.00,-,-,06,2012,
501,73.0,46.9,0.00,-,-,06,2012,
502,72.0,48.9,0.00,-,-,06,2012,
503,66.9,46.9,0.00,-,-,06,2012,
504,64.0,51.1,0.00,-,-,06,2012,
505,71.1,46.9,0.00,-,-,06,2012,
506,75.9,48.9,0.00,-,-,06,2012,
507,07,2012,,,,,,
508,81.0,53.1,0.00,-,-,07,2012,
509,79.0,55.0,0.00,-,-,07,2012,
510,87.1,53.1,0.00,-,-,07,2012,
511,73.9,55.0,0.00,-,-,07,2012,
512,64.0,48.0,0.08,-,-,07,2012,
513,70.0,45.0,0.00,-,-,07,2012,
514,75.0,46.9,0.00,-,-,07,2012,
515,69.1,52.0,0.00,-,-,07,2012,
516,75.9,46.0,0.00,-,-,07,2012,
517,79.0,50.0,0.00,-,-,07,2012,
518,90.0,54.0,0.00,-,-,07,2012,
519,91.9,54.0,0.00,-,-,07,2012,
520,87.1,53.1,0.00,-,-,07,2012,
521,75.9,53.1,0.00,-,-,07,2012,
522,77.0,50.0,0.00,-,-,07,2012,
523,82.0,54.0,0.00,-,-,07,2012,
524,98.1,59.0,0.00,-,-,07,2012,
525,82.0,57.9,0.00,-,-,07,2012,
526,75.9,51.1,0.00,-,-,07,2012,
527,77.0,53.1,0.00,-,-,07,2012,
528,91.0,53.1,0.00,-,-,07,2012,
529,75.0,53.1,0.00,-,-,07,2012,
530,73.0,46.9,0.00,-,-,07,2012,
531,79.0,48.9,0.00,-,-,07,2012,
532,80.1,51.1,0.00,-,-,07,2012,
533,78.1,55.0,0.00,-,-,07,2012,
534,75.0,55.0,0.00,-,-,07,2012,
535,08,2012,,,,,,
536,78.1,55.9,0.00,-,-,08,2012,
537,75.9,51.1,0.00,-,-,08,2012,
538,75.0,54.0,0.00,-,-,08,2012,
539,79.0,52.0,0.00,-,-,08,2012,
540,81.0,52.0,0.00,-,-,08,2012,
541,75.9,42.1,0.00,-,-,08,2012,
542,75.0,51.1,0.00,-,-,08,2012,
543,82.9,52.0,0.00,-,-,08,2012,
544,82.9,51.1,0.00,-,-,08,2012,
545,73.9,50.0,0.00,-,-,08,2012,
546,82.9,55.0,0.00,-,-,08,2012,
547,81.0,52.0,0.00,-,-,08,2012,
548,82.9,52.0,0.00,-,-,08,2012,
549,73.0,54.0,0.00,-,-,08,2012,
550,77.0,55.0,0.00,-,-,08,2012,
551,75.9,55.0,0.00,-,-,08,2012,
552,73.9,52.0,0.00,-,-,08,2012,
553,75.0,54.0,0.00,-,-,08,2012,
554,73.0,51.1,0.00,-,-,08,2012,
555,75.9,54.0,0.00,-,-,08,2012,
556,82.0,55.0,0.00,-,-,08,2012,
557,93.0,54.0,0.00,-,-,08,2012,
558,81.0,55.0,0.00,-,-,08,2012,
559,80.1,55.9,0.00,-,-,08,2012,
560,84.0,53.1,0.00,-,-,08,2012,
561,75.9,55.9,0.00,-,-,08,2012,
562,75.0,55.0,0.00,-,-,08,2012,
563,75.0,55.9,0.00,-,-,08,2012,
564,77.0,54.0,0.00,-,-,08,2012,
565,75.0,55.9,0.00,-,-,08,2012,
566,84.0,55.0,0.00,-,-,08,2012,
567,09,2012,,,,,,
568,79.0,54.0,0.00,-,-,09,2012,
569,80.1,54.0,0.00,-,-,09,2012,
570,80.1,55.9,0.00,-,-,09,2012,
571,75.9,57.0,0.00,-,-,09,2012,
572,70.0,59.0,0.00,-,-,09,2012,
573,73.9,53.1,0.00,-,-,09,2012,
574,77.0,53.1,0.00,-,-,09,2012,
575,86.0,52.0,0.00,-,-,09,2012,
576,82.9,52.0,0.00,-,-,09,2012,
577,84.9,52.0,0.00,-,-,09,2012,
578,81.0,53.1,0.00,-,-,09,2012,
579,82.9,53.1,0.00,-,-,09,2012,
580,77.0,55.0,0.00,-,-,09,2012,
581,81.0,57.0,0.00,-,-,09,2012,
582,78.1,57.9,0.00,-,-,09,2012,
583,78.1,55.9,0.00,-,-,09,2012,
584,73.9,57.9,0.00,-,-,09,2012,
585,79.0,53.1,0.00,-,-,09,2012,
586,73.0,53.1,0.00,-,-,09,2012,
587,72.0,52.0,0.00,-,-,09,2012,
588,72.0,51.1,0.00,-,-,09,2012,
589,73.0,59.0,0.00,-,-,09,2012,
590,75.0,55.0,0.00,-,-,09,2012,
591,78.1,55.9,0.00,-,-,09,2012,
592,73.9,51.1,0.00,-,-,09,2012,
