,Label,ar,ma,AIC,r^2,RMSE,MAPE,MAE,SMAPE
0,0.0,0.0,0.0,2419.40553881648,-0.1492681473938422,0.48329199663216565,0.17032854098184236,0.37724318322026934,8.092326888367433
1,0.0,0.0,1.0,2072.314689079684,-0.8334694644140972,0.6104298449341797,0.21427420421749724,0.4815010296124139,10.265524854496038
2,0.0,0.0,2.0,2082.259999547277,-0.5911667014925583,0.5686653400960265,0.20198712832898152,0.44426397294551273,9.492421166702437
3,0.0,0.0,3.0,2096.3560943333914,-0.5106567025879987,0.5540919097704929,0.19550673405973332,0.43286712119512866,9.259002367979356
4,0.0,0.0,4.0,2099.9857963396207,-0.3547896098010621,0.5247287341223511,0.18512611590682684,0.4062554518671713,8.694196664642869
5,0.0,0.0,5.0,2106.437314681879,-0.1554567873881858,0.48459147777336326,0.17257262314037564,0.37973455369080883,8.135400967128449
6,0.0,0.0,6.0,2108.3215549312217,-0.1577742095365109,0.4850771906605703,0.1727079459834427,0.3799656676296004,8.142023105861314
7,0.0,0.0,7.0,2075.107964671543,-0.8812739238510383,0.6183365750235563,0.21596041317889753,0.47404394147451107,10.215382441701248
8,0.0,0.0,8.0,2101.493920231305,-0.16816886244209694,0.48724986910733814,0.1730160363134608,0.3805208238940407,8.154137952204659
9,0.0,0.0,9.0,2101.603002372768,-0.16587029155761002,0.48677025957557635,0.17288899144175052,0.38013832231218125,8.146121205471207
10,0.0,1.0,0.0,2350.3362996376977,-1.100760373622773,0.6534121060055345,0.22593084131653787,0.5152711073625524,10.987736984531269
11,0.0,1.0,1.0,2059.726047708057,-3.1133924869207323,0.9143216288640647,0.31631108047770395,0.7183659531261295,15.746496596195318
12,0.0,1.0,2.0,2079.8443520424557,-0.6709134907347125,0.5827414374333622,0.21060020985300718,0.4637089748075734,9.97232733326795
13,0.0,1.0,3.0,2102.1496899897193,-0.30131006686933937,0.5142677767093033,0.18091524515249138,0.3988289466548977,8.530193445507596
14,0.0,1.0,4.0,2103.857261403563,-0.24644021794467497,0.5033089404172497,0.17777188889148193,0.3905851920474909,8.358360021544783
15,0.0,1.0,5.0,2107.8849194660993,-0.1569373713286628,0.48490185228209154,0.17281947164510691,0.3804104337390475,8.146886713994157
16,0.0,1.0,6.0,2108.071884181657,-0.1513255806860092,0.4837244006901801,0.1725737968291824,0.38000285467011,8.136959224726995
17,0.0,1.0,7.0,2101.508614873716,-0.1513443540945989,0.4837283444568055,0.1722843846429422,0.3792049102448019,8.124057287562744
18,0.0,1.0,8.0,2102.4053178321756,-0.1612003140088638,0.4857943846675952,0.17286552118718457,0.3805045153684156,8.151167895754117
19,0.0,1.0,9.0,2103.7929096224243,-0.15744901098445152,0.48500906102123803,0.17260870513774715,0.37985461297118506,8.13793561508648
20,0.0,2.0,0.0,2238.5147018244725,-0.5921663066839082,0.5688439359580776,0.20544061692430293,0.4586969660803557,9.902352387464623
21,0.0,2.0,1.0,2117.2723169499745,-1.4647613000781736,0.7077605493376128,0.25069995325513655,0.5612809054804802,12.33761516711087
22,0.0,2.0,2.0,2075.6228386366824,-1.383822002958592,0.6960426153305789,0.25193780061715426,0.5611751686661264,12.241386958500414
23,0.0,2.0,3.0,2092.591921725587,-0.3220737758101664,0.518354369212309,0.18572063459428012,0.4122327385146187,8.812350907474926
24,0.0,2.0,4.0,2095.187574113726,-0.16761137255574887,0.48713358913309424,0.17367412265663598,0.38111112007214487,8.166077963603467
25,0.0,2.0,5.0,2096.4142698120395,-0.16188388708186396,0.48593735186252907,0.17233417008185836,0.3798419179759226,8.129678432127836
