,Label,ar,d,ma,AIC
1589,5.0,2.0,2.0,9.0,31312.01479976616
1590,5.0,3.0,0.0,0.0,32151.709119820418
1591,5.0,3.0,0.0,1.0,31460.150338368047
1592,5.0,3.0,0.0,2.0,31407.65285363357
1593,5.0,3.0,0.0,3.0,31430.434980963946
1594,5.0,3.0,0.0,4.0,31199.20269880784
1595,5.0,3.0,0.0,5.0,30853.236931205465
1596,5.0,3.0,0.0,6.0,30853.98332455457
1597,5.0,3.0,0.0,7.0,31050.164847143635
1598,5.0,3.0,0.0,8.0,31099.617836431386
1599,5.0,3.0,0.0,9.0,31045.24310957495
1600,5.0,3.0,1.0,0.0,32032.185385016553
1601,5.0,3.0,1.0,1.0,31436.34896871649
1602,5.0,3.0,1.0,2.0,31392.171550895535
1603,5.0,3.0,1.0,3.0,31171.004070549283
1604,5.0,3.0,1.0,4.0,31208.07572506764
1605,5.0,3.0,1.0,5.0,30829.84483469693
1606,5.0,3.0,1.0,6.0,30856.146781692238
1607,5.0,3.0,1.0,7.0,31068.688405901423
1608,5.0,3.0,1.0,8.0,30796.788446901242
1609,5.0,3.0,1.0,9.0,30984.472405814635
1610,5.0,3.0,2.0,0.0,33472.446847242056
1611,5.0,3.0,2.0,1.0,32034.39866776223
1612,5.0,3.0,2.0,2.0,32160.10130993926
1613,5.0,3.0,2.0,3.0,31961.29445073494
1614,5.0,3.0,2.0,4.0,31397.191965106904
1615,5.0,3.0,2.0,5.0,31435.30941772189
1616,5.0,3.0,2.0,6.0,31291.143311054067
1617,5.0,3.0,2.0,7.0,31223.846122900446
1618,5.0,3.0,2.0,8.0,31166.943619125366
1619,5.0,3.0,2.0,9.0,31065.42132403596
1620,5.0,4.0,0.0,0.0,32024.85534631974
1621,5.0,4.0,0.0,1.0,31449.568277365506
1622,5.0,4.0,0.0,2.0,31981.20915287859
1623,5.0,4.0,0.0,3.0,31532.28356321089
1624,5.0,4.0,0.0,4.0,31195.034308373826
1625,5.0,4.0,0.0,5.0,30910.604046220902
1626,5.0,4.0,0.0,6.0,31094.77989654485
1627,5.0,4.0,0.0,7.0,31050.949653196214
1628,5.0,4.0,0.0,8.0,30788.544256535115
1629,5.0,4.0,0.0,9.0,30864.22595071757
1630,5.0,4.0,1.0,0.0,31936.04261896633
1631,5.0,4.0,1.0,1.0,31383.001558828997
1632,5.0,4.0,1.0,2.0,31148.414778378006
1633,5.0,4.0,1.0,3.0,30824.914446237373
1634,5.0,4.0,1.0,4.0,31034.609381990715
1635,5.0,4.0,1.0,5.0,30546.12456646069
1636,5.0,4.0,1.0,6.0,30545.440065799437
1637,5.0,4.0,1.0,7.0,30546.48815807065
1638,5.0,4.0,1.0,8.0,30541.695363808067
1639,5.0,4.0,1.0,9.0,30543.811081416192
1640,5.0,4.0,2.0,0.0,33384.65748270888
1641,5.0,4.0,2.0,1.0,31938.43905435921
1642,5.0,4.0,2.0,2.0,32036.641112085304
1643,5.0,4.0,2.0,3.0,32068.371574071927
1644,5.0,4.0,2.0,4.0,31960.483440213182
1645,5.0,4.0,2.0,5.0,31541.85824638975
1646,5.0,4.0,2.0,6.0,31414.31223488686
1647,5.0,4.0,2.0,7.0,31196.81727033193
1648,5.0,4.0,2.0,8.0,31174.556835021096
1649,5.0,4.0,2.0,9.0,31127.72837356512
1650,5.0,5.0,0.0,0.0,31935.060417086177
1651,5.0,5.0,0.0,1.0,31395.719593438505
1652,5.0,5.0,0.0,2.0,31451.208504635822
1653,5.0,5.0,0.0,3.0,31441.547121581236
1654,5.0,5.0,0.0,4.0,31051.589767596623
1655,5.0,5.0,0.0,5.0,30520.574923497814
1656,5.0,5.0,0.0,6.0,30556.58301336755
1657,5.0,5.0,0.0,7.0,30545.50330439558
1658,5.0,5.0,0.0,8.0,30558.549487947326
1659,5.0,5.0,0.0,9.0,30566.399159078537
1660,5.0,5.0,1.0,0.0,31477.635999287428
1661,5.0,5.0,1.0,1.0,31156.067810959146
1662,5.0,5.0,1.0,2.0,30896.85659453504
1663,5.0,5.0,1.0,3.0,30807.947991413355
1664,5.0,5.0,1.0,4.0,30909.41772005176
1665,5.0,5.0,1.0,5.0,30498.325900622993
1666,5.0,5.0,1.0,6.0,30472.990468605818
1667,5.0,5.0,1.0,7.0,30460.749747789294
1668,5.0,5.0,1.0,8.0,30451.133698265585
1669,5.0,5.0,1.0,9.0,30458.746355818017
1670,5.0,5.0,2.0,0.0,33179.63107601101
1671,5.0,5.0,2.0,1.0,31480.77383340042
1672,5.0,5.0,2.0,2.0,31161.215604495846
1673,5.0,5.0,2.0,3.0,31106.150582761737
1674,5.0,5.0,2.0,4.0,31075.24343372511
1675,5.0,5.0,2.0,5.0,30851.221414078987
1676,5.0,5.0,2.0,6.0,30619.239698216927
1677,5.0,5.0,2.0,7.0,30914.173994897745
1678,5.0,5.0,2.0,8.0,31176.58763332348
1679,5.0,5.0,2.0,9.0,30589.39001649352
1680,5.0,6.0,0.0,0.0,31484.86305519326
1681,5.0,6.0,0.0,1.0,31167.66295331721
1682,5.0,6.0,0.0,2.0,30914.151398678634
1683,5.0,6.0,0.0,3.0,33136.464638608835
1684,5.0,6.0,0.0,4.0,30917.12782116663
1685,5.0,6.0,0.0,5.0,30476.401744532996
1686,5.0,6.0,0.0,6.0,30663.09600834391
1687,5.0,6.0,0.0,7.0,30460.695366617834
1688,5.0,6.0,0.0,8.0,30468.40932007772
1689,5.0,6.0,0.0,9.0,30478.114626528844
1690,5.0,6.0,1.0,0.0,30972.947572010475
1691,5.0,6.0,1.0,1.0,30974.88770912684
1692,5.0,6.0,1.0,2.0,30896.568847921273
1693,5.0,6.0,1.0,3.0,30884.362758162755
1694,5.0,6.0,1.0,4.0,30784.93507709338
1695,5.0,6.0,1.0,5.0,30776.10795133878
1696,5.0,6.0,1.0,6.0,30455.315237362192
1697,5.0,6.0,1.0,7.0,30479.072172880766
1698,5.0,6.0,1.0,8.0,30425.625224213607
1699,5.0,6.0,1.0,9.0,30461.366472944304
1700,5.0,6.0,2.0,0.0,32249.19247485092
1701,5.0,6.0,2.0,1.0,30976.84216861175
1702,5.0,6.0,2.0,2.0,30978.853270583073
1703,5.0,6.0,2.0,3.0,30975.305938907426
1704,5.0,6.0,2.0,4.0,30910.543068045696
1705,5.0,6.0,2.0,5.0,30935.513582244326
1706,5.0,6.0,2.0,6.0,30835.536523152055
1707,5.0,6.0,2.0,7.0,30806.37617609911
1708,5.0,6.0,2.0,8.0,30490.177640312402
1709,5.0,6.0,2.0,9.0,30494.42612060364
1710,5.0,7.0,0.0,0.0,30983.965703639995
1711,5.0,7.0,0.0,1.0,30985.934327480245
1712,5.0,7.0,0.0,2.0,30982.249444266017
1713,5.0,7.0,0.0,3.0,30903.404969384857
1714,5.0,7.0,0.0,4.0,30804.96619001926
1715,5.0,7.0,0.0,5.0,30709.32354880496
1716,5.0,7.0,0.0,6.0,30501.509510358253
1717,5.0,7.0,0.0,7.0,30433.291978213696
1718,5.0,7.0,0.0,8.0,30409.190691880794
1719,5.0,7.0,0.0,9.0,30413.31356057282
1720,5.0,7.0,1.0,0.0,30974.88187100803
1721,5.0,7.0,1.0,1.0,30976.94109720736
1722,5.0,7.0,1.0,2.0,30948.860102164075
1723,5.0,7.0,1.0,3.0,30936.448750437525
1724,5.0,7.0,1.0,4.0,30879.99009703977
1725,5.0,7.0,1.0,5.0,30716.30427280878
1726,5.0,7.0,1.0,6.0,30491.77519588757
1727,5.0,7.0,1.0,7.0,30430.691744488147
1728,5.0,7.0,1.0,8.0,30418.94281611767
1729,5.0,7.0,1.0,9.0,30385.718250402795
1730,5.0,7.0,2.0,0.0,31789.110584499
1731,5.0,7.0,2.0,1.0,30979.001195675257
1732,5.0,7.0,2.0,2.0,30973.577443410348
1733,5.0,7.0,2.0,3.0,30969.127770893327
1734,5.0,7.0,2.0,4.0,30969.47021212054
1735,5.0,7.0,2.0,5.0,30905.44811382716
1736,5.0,7.0,2.0,6.0,30820.34753698414
1737,5.0,7.0,2.0,7.0,30918.524846138986
1738,5.0,7.0,2.0,8.0,30483.878268824243
1739,5.0,7.0,2.0,9.0,30471.29740874598
1740,5.0,8.0,0.0,0.0,30985.937354303274
1741,5.0,8.0,0.0,1.0,30978.791409439822
1742,5.0,8.0,0.0,2.0,30979.34447662581
1743,5.0,8.0,0.0,3.0,30867.54139468306
1744,5.0,8.0,0.0,4.0,30873.744244331305
1745,5.0,8.0,0.0,5.0,30834.978585126453
1746,5.0,8.0,0.0,6.0,30553.77001935845
1747,5.0,8.0,0.0,7.0,30462.89949299181
1748,5.0,8.0,0.0,8.0,30459.731006024434
1749,5.0,8.0,0.0,9.0,30441.788987677402
1750,5.0,8.0,1.0,0.0,30969.37611051651
1751,5.0,8.0,1.0,1.0,30967.441659030483
1752,5.0,8.0,1.0,2.0,30939.8826911956
1753,5.0,8.0,1.0,3.0,30932.33357141235
1754,5.0,8.0,1.0,4.0,30933.888277294576
1755,5.0,8.0,1.0,5.0,30824.558105381366
1756,5.0,8.0,1.0,6.0,30528.36118752604
1757,5.0,8.0,1.0,7.0,30466.283130760683
1758,5.0,8.0,1.0,8.0,30436.532314969172
1759,5.0,8.0,1.0,9.0,30429.938896087242
1760,5.0,8.0,2.0,0.0,31639.510761228565
1761,5.0,8.0,2.0,1.0,30973.406450623006
1762,5.0,8.0,2.0,2.0,30973.273435647778
1763,5.0,8.0,2.0,3.0,30946.22050882438
1764,5.0,8.0,2.0,4.0,30968.950552990715
1765,5.0,8.0,2.0,5.0,30855.315010280225
1766,5.0,8.0,2.0,6.0,30897.869324061525
1767,5.0,8.0,2.0,7.0,30740.977831656066
1768,5.0,8.0,2.0,8.0,30551.974662136632
1769,5.0,8.0,2.0,9.0,30427.49495840602
1770,5.0,9.0,0.0,0.0,30980.113910656422
1771,5.0,9.0,0.0,1.0,30975.223676724854
1772,5.0,9.0,0.0,2.0,30976.207031051945
1773,5.0,9.0,0.0,3.0,30832.549731392417
1774,5.0,9.0,0.0,4.0,30877.87223785711
1775,5.0,9.0,0.0,5.0,30667.38926395659
1776,5.0,9.0,0.0,6.0,30762.006507509628
1777,5.0,9.0,0.0,7.0,30459.0298453593
1778,5.0,9.0,0.0,8.0,30434.119401641176
1779,5.0,9.0,0.0,9.0,30437.368265173445
1780,5.0,9.0,1.0,0.0,30969.92130237123
1781,5.0,9.0,1.0,1.0,30926.58520732951
1782,5.0,9.0,1.0,2.0,30917.5916333418
1783,5.0,9.0,1.0,3.0,30798.733012241188
1784,5.0,9.0,1.0,4.0,30858.204455861458
1785,5.0,9.0,1.0,5.0,30801.074967608678
1786,5.0,9.0,1.0,6.0,30633.17994529578
1787,5.0,9.0,1.0,7.0,30443.800786691336
1788,5.0,9.0,1.0,8.0,30435.208407352682
1789,5.0,9.0,1.0,9.0,30417.770825742682
1790,5.0,9.0,2.0,0.0,31478.71132739376
1791,5.0,9.0,2.0,1.0,30973.826524818218
1792,5.0,9.0,2.0,2.0,30970.832238048493
1793,5.0,9.0,2.0,3.0,30977.91512691548
1794,5.0,9.0,2.0,4.0,30970.645976297386
1795,5.0,9.0,2.0,5.0,30823.240817777216
1796,5.0,9.0,2.0,6.0,30636.673853271284
1797,5.0,9.0,2.0,7.0,30586.5647655439
1798,5.0,9.0,2.0,8.0,30764.312092589586
1799,5.0,9.0,2.0,9.0,30713.597851407132
1800,6.0,0.0,0.0,0.0,37239.25859711596
1801,6.0,0.0,0.0,1.0,34584.19294415657
1802,6.0,0.0,0.0,2.0,33346.198384059855
1803,6.0,0.0,0.0,3.0,32713.375033330172
1804,6.0,0.0,0.0,4.0,32081.87662575667
1805,6.0,0.0,0.0,5.0,31819.196196805813
1806,6.0,0.0,0.0,6.0,31818.665753948135
1807,6.0,0.0,0.0,7.0,31641.08254214059
1808,6.0,0.0,0.0,8.0,31263.584347913828
1809,6.0,0.0,0.0,9.0,31070.597293514686
1810,6.0,0.0,1.0,0.0,31267.487514668333
1811,6.0,0.0,1.0,1.0,30397.843879562046
1812,6.0,0.0,1.0,2.0,30115.281463850126
1813,6.0,0.0,1.0,3.0,30111.76192292306
1814,6.0,0.0,1.0,4.0,30098.790093640164
1815,6.0,0.0,1.0,5.0,30079.82854961094
1816,6.0,0.0,1.0,6.0,30029.116489866698
1817,6.0,0.0,1.0,7.0,29952.663507854544
1818,6.0,0.0,1.0,8.0,29745.731982724672
1819,6.0,0.0,1.0,9.0,29719.645544906467
1820,6.0,0.0,2.0,0.0,34134.99458546681
1821,6.0,0.0,2.0,1.0,31268.61563665626
1822,6.0,0.0,2.0,2.0,30403.146189770705
1823,6.0,0.0,2.0,3.0,30120.519139115466
1824,6.0,0.0,2.0,4.0,30116.8291899228
1825,6.0,0.0,2.0,5.0,30104.08413724532
1826,6.0,0.0,2.0,6.0,30085.178381244194
1827,6.0,0.0,2.0,7.0,30034.418751234363
1828,6.0,0.0,2.0,8.0,29957.933315788934
1829,6.0,0.0,2.0,9.0,29751.0143855457
1830,6.0,1.0,0.0,0.0,31167.964423793044
1831,6.0,1.0,0.0,1.0,30410.731578992334
1832,6.0,1.0,0.0,2.0,30128.93918491834
1833,6.0,1.0,0.0,3.0,30125.511511708966
1834,6.0,1.0,0.0,4.0,30112.213669621717
1835,6.0,1.0,0.0,5.0,30092.976662915215
1836,6.0,1.0,0.0,6.0,30041.962105370694
1837,6.0,1.0,0.0,7.0,29965.066394412424
1838,6.0,1.0,0.0,8.0,29759.364125676944
1839,6.0,1.0,0.0,9.0,29733.45019093988
1840,6.0,1.0,1.0,0.0,31028.601191891503
1841,6.0,1.0,1.0,1.0,30134.630855908606
1842,6.0,1.0,1.0,2.0,30113.70436922329
1843,6.0,1.0,1.0,3.0,30112.138725538287
1844,6.0,1.0,1.0,4.0,30082.67536648115
1845,6.0,1.0,1.0,5.0,30070.029200526144
1846,6.0,1.0,1.0,6.0,30020.821498144676
1847,6.0,1.0,1.0,7.0,29889.933200754524
1848,6.0,1.0,1.0,8.0,29725.021607708637
1849,6.0,1.0,1.0,9.0,29721.597712596074
1850,6.0,1.0,2.0,0.0,33017.34392803135
1851,6.0,1.0,2.0,1.0,31030.028805772185
1852,6.0,1.0,2.0,2.0,31272.33478277053
1853,6.0,1.0,2.0,3.0,30118.934123405015
1854,6.0,1.0,2.0,4.0,30122.786116755142
1855,6.0,1.0,2.0,5.0,30118.945567487925
1856,6.0,1.0,2.0,6.0,30105.96125270847
1857,6.0,1.0,2.0,7.0,30087.650595573898
1858,6.0,1.0,2.0,8.0,30034.435268934827
1859,6.0,1.0,2.0,9.0,29960.916206010887
1860,6.0,2.0,0.0,0.0,30975.921615871757
1861,6.0,2.0,0.0,1.0,30148.44927813053
1862,6.0,2.0,0.0,2.0,30127.431521994473
1863,6.0,2.0,0.0,3.0,30126.136626401676
1864,6.0,2.0,0.0,4.0,30114.33059852648
1865,6.0,2.0,0.0,5.0,30075.428277811123
1866,6.0,2.0,0.0,6.0,30033.57069864429
1867,6.0,2.0,0.0,7.0,29902.462666676118
1868,6.0,2.0,0.0,8.0,29740.892764356377
1869,6.0,2.0,0.0,9.0,29750.216096880435
1870,6.0,2.0,1.0,0.0,30858.59177431471
1871,6.0,2.0,1.0,1.0,30099.443830744298
1872,6.0,2.0,1.0,2.0,30113.11824752758
1873,6.0,2.0,1.0,3.0,29484.771393072966
1874,6.0,2.0,1.0,4.0,29475.714426880768
1875,6.0,2.0,1.0,5.0,29447.29345535398
1876,6.0,2.0,1.0,6.0,29437.940515045782
1877,6.0,2.0,1.0,7.0,29656.787749498253
1878,6.0,2.0,1.0,8.0,29712.91066457445
1879,6.0,2.0,1.0,9.0,29549.261926148796
1880,6.0,2.0,2.0,0.0,32456.746504778162
1881,6.0,2.0,2.0,1.0,30860.489956592384
1882,6.0,2.0,2.0,2.0,30104.679867659892
1883,6.0,2.0,2.0,3.0,30141.231292356984
1884,6.0,2.0,2.0,4.0,30379.16799085609
1885,6.0,2.0,2.0,5.0,29958.93463565441
1886,6.0,2.0,2.0,6.0,29960.831882142716
1887,6.0,2.0,2.0,7.0,29950.14968661854
1888,6.0,2.0,2.0,8.0,29936.204366786686
1889,6.0,2.0,2.0,9.0,29854.11072819479
1890,6.0,3.0,0.0,0.0,30830.251455763453
1891,6.0,3.0,0.0,1.0,30113.04565769836
1892,6.0,3.0,0.0,2.0,30126.89692706206
1893,6.0,3.0,0.0,3.0,30121.83977292195
1894,6.0,3.0,0.0,4.0,30017.19044268145
1895,6.0,3.0,0.0,5.0,29478.022549306563
1896,6.0,3.0,0.0,6.0,29716.81002137148
1897,6.0,3.0,0.0,7.0,29678.845448828266
1898,6.0,3.0,0.0,8.0,29679.74882335225
1899,6.0,3.0,0.0,9.0,29684.039659774935
1900,6.0,3.0,1.0,0.0,30739.431355493583
1901,6.0,3.0,1.0,1.0,30061.44931443127
1902,6.0,3.0,1.0,2.0,30020.028452023438
1903,6.0,3.0,1.0,3.0,29495.453277366243
1904,6.0,3.0,1.0,4.0,29521.937537990365
1905,6.0,3.0,1.0,5.0,29502.019404249997
1906,6.0,3.0,1.0,6.0,29492.913823635077
1907,6.0,3.0,1.0,7.0,29712.655437919013
1908,6.0,3.0,1.0,8.0,29436.97151143258
1909,6.0,3.0,1.0,9.0,29426.48974407958
1910,6.0,3.0,2.0,0.0,32187.750271660087
1911,6.0,3.0,2.0,1.0,30741.85662069293
1912,6.0,3.0,2.0,2.0,30862.444381849047
1913,6.0,3.0,2.0,3.0,30624.116557734316
1914,6.0,3.0,2.0,4.0,30842.092417926266
1915,6.0,3.0,2.0,5.0,30277.671184520907
1916,6.0,3.0,2.0,6.0,30117.643504549353
1917,6.0,3.0,2.0,7.0,29772.688961629647
1918,6.0,3.0,2.0,8.0,29818.75022018046
1919,6.0,3.0,2.0,9.0,29668.359613288354
1920,6.0,4.0,0.0,0.0,30724.505847596156
1921,6.0,4.0,0.0,1.0,30074.935346870298
1922,6.0,4.0,0.0,2.0,30660.10329160318
1923,6.0,4.0,0.0,3.0,30100.140970646054
1924,6.0,4.0,0.0,4.0,29521.680918709
1925,6.0,4.0,0.0,5.0,29475.84402511966
1926,6.0,4.0,0.0,6.0,29512.063099770257
1927,6.0,4.0,0.0,7.0,29697.713679889
1928,6.0,4.0,0.0,8.0,29454.499917777488
1929,6.0,4.0,0.0,9.0,29447.161630603463
1930,6.0,4.0,1.0,0.0,30552.47874954526
1931,6.0,4.0,1.0,1.0,29984.5655765711
1932,6.0,4.0,1.0,2.0,30019.93040413322
1933,6.0,4.0,1.0,3.0,29497.446432719542
1934,6.0,4.0,1.0,4.0,29500.93980774665
1935,6.0,4.0,1.0,5.0,29513.507352025073
1936,6.0,4.0,1.0,6.0,29473.39824348307
1937,6.0,4.0,1.0,7.0,29412.65325799262
1938,6.0,4.0,1.0,8.0,29369.74821657197
1939,6.0,4.0,1.0,9.0,29387.381107062385
1940,6.0,4.0,2.0,0.0,32051.731491953586
1941,6.0,4.0,2.0,1.0,30555.37678890988
1942,6.0,4.0,2.0,2.0,30668.762460483136
1943,6.0,4.0,2.0,3.0,30666.486012516933
1944,6.0,4.0,2.0,4.0,30622.626565096973
1945,6.0,4.0,2.0,5.0,30638.745393003162
1946,6.0,4.0,2.0,6.0,30330.145168095925
1947,6.0,4.0,2.0,7.0,30821.28520192614
1948,6.0,4.0,2.0,8.0,29787.144551018064
1949,6.0,4.0,2.0,9.0,29836.494938725315
1950,6.0,5.0,0.0,0.0,30548.58962008804
1951,6.0,5.0,0.0,1.0,29996.63524999059
1952,6.0,5.0,0.0,2.0,30072.22141067934
1953,6.0,5.0,0.0,3.0,29948.99834837371
1954,6.0,5.0,0.0,4.0,29528.911091048467
1955,6.0,5.0,0.0,5.0,29488.96876008035
1956,6.0,5.0,0.0,6.0,29515.507590083842
1957,6.0,5.0,0.0,7.0,29419.20871686923
1958,6.0,5.0,0.0,8.0,29376.98003005955
1959,6.0,5.0,0.0,9.0,29368.795789831118
1960,6.0,5.0,1.0,0.0,30153.9808447166
1961,6.0,5.0,1.0,1.0,29844.74344710461
1962,6.0,5.0,1.0,2.0,29650.516340071474
1963,6.0,5.0,1.0,3.0,29454.478043435178
1964,6.0,5.0,1.0,4.0,29460.51847834167
1965,6.0,5.0,1.0,5.0,29461.80129715136
1966,6.0,5.0,1.0,6.0,29144.649716797067
1967,6.0,5.0,1.0,7.0,29202.42584997492
1968,6.0,5.0,1.0,8.0,29156.18752359973
1969,6.0,5.0,1.0,9.0,29153.796902103422
1970,6.0,5.0,2.0,0.0,31870.295752691847
1971,6.0,5.0,2.0,1.0,30157.56215570897
1972,6.0,5.0,2.0,2.0,29849.22754415812
1973,6.0,5.0,2.0,3.0,30590.014843993584
1974,6.0,5.0,2.0,4.0,29893.096136440232
1975,6.0,5.0,2.0,5.0,30171.596384116412
1976,6.0,5.0,2.0,6.0,30143.19205909294
1977,6.0,5.0,2.0,7.0,29401.09818512035
1978,6.0,5.0,2.0,8.0,29821.887245349062
1979,6.0,5.0,2.0,9.0,29912.964697457617
1980,6.0,6.0,0.0,0.0,30159.047214795806
1981,6.0,6.0,0.0,1.0,29855.04051828279
1982,6.0,6.0,0.0,2.0,29663.71397005475
1983,6.0,6.0,0.0,3.0,29816.175437671493
1984,6.0,6.0,0.0,4.0,29494.934342952838
1985,6.0,6.0,0.0,5.0,29457.496236825813
1986,6.0,6.0,0.0,6.0,29165.210652562666
1987,6.0,6.0,0.0,7.0,29189.820141689146
1988,6.0,6.0,0.0,8.0,29135.46772958472
1989,6.0,6.0,0.0,9.0,29151.47921099318
1990,6.0,6.0,1.0,0.0,29582.84048529965
1991,6.0,6.0,1.0,1.0,29575.08654616875
1992,6.0,6.0,1.0,2.0,29570.23377012365
1993,6.0,6.0,1.0,3.0,29566.24849159456
1994,6.0,6.0,1.0,4.0,29517.297147895326
1995,6.0,6.0,1.0,5.0,29457.418047337644
1996,6.0,6.0,1.0,6.0,29100.732340473827
1997,6.0,6.0,1.0,7.0,29026.45258534984
1998,6.0,6.0,1.0,8.0,28960.296982212192
1999,6.0,6.0,1.0,9.0,28959.175426933205
2000,6.0,6.0,2.0,0.0,30739.80947077814
2001,6.0,6.0,2.0,1.0,29587.20379198407
2002,6.0,6.0,2.0,2.0,29579.636988408347
2003,6.0,6.0,2.0,3.0,29574.751246455944
2004,6.0,6.0,2.0,4.0,29575.561172003836
2005,6.0,6.0,2.0,5.0,29570.150939469182
2006,6.0,6.0,2.0,6.0,29560.526072708697
2007,6.0,6.0,2.0,7.0,29545.563947968883
2008,6.0,6.0,2.0,8.0,29101.91010282728
2009,6.0,6.0,2.0,9.0,29035.90238857702
2010,6.0,7.0,0.0,0.0,29592.747679664033
2011,6.0,7.0,0.0,1.0,29584.65548247855
2012,6.0,7.0,0.0,2.0,29579.416676123823
2013,6.0,7.0,0.0,3.0,29575.118808640385
2014,6.0,7.0,0.0,4.0,29516.558779492898
2015,6.0,7.0,0.0,5.0,29481.049491753594
2016,6.0,7.0,0.0,6.0,29135.218561502814
2017,6.0,7.0,0.0,7.0,29030.072867157105
2018,6.0,7.0,0.0,8.0,28963.44799492304
2019,6.0,7.0,0.0,9.0,28968.82285581476
2020,6.0,7.0,1.0,0.0,29573.336762825347
2021,6.0,7.0,1.0,1.0,29572.249459829538
2022,6.0,7.0,1.0,2.0,29523.330031498794
2023,6.0,7.0,1.0,3.0,29502.563588499008
2024,6.0,7.0,1.0,4.0,29489.373177441095
2025,6.0,7.0,1.0,5.0,29268.984108868754
2026,6.0,7.0,1.0,6.0,29231.960127771752
2027,6.0,7.0,1.0,7.0,28932.528575988657
2028,6.0,7.0,1.0,8.0,28924.916134912648
2029,6.0,7.0,1.0,9.0,28939.355509752317
2030,6.0,7.0,2.0,0.0,30355.96646670166
2031,6.0,7.0,2.0,1.0,29578.385312654675
2032,6.0,7.0,2.0,2.0,29590.918272654475
2033,6.0,7.0,2.0,3.0,29581.906677630497
2034,6.0,7.0,2.0,4.0,29578.244617385903
2035,6.0,7.0,2.0,5.0,29480.188072892524
2036,6.0,7.0,2.0,6.0,29468.581371353164
2037,6.0,7.0,2.0,7.0,29499.596296030766
2038,6.0,7.0,2.0,8.0,29160.94817134049
2039,6.0,7.0,2.0,9.0,29029.731773297244
2040,6.0,8.0,0.0,0.0,29582.794289320736
2041,6.0,8.0,0.0,1.0,29581.417039329786
2042,6.0,8.0,0.0,2.0,29580.268562310463
2043,6.0,8.0,0.0,3.0,29577.125863125664
2044,6.0,8.0,0.0,4.0,29489.855266112703
2045,6.0,8.0,0.0,5.0,29445.112748688756
2046,6.0,8.0,0.0,6.0,29486.64056644604
2047,6.0,8.0,0.0,7.0,28943.80457082415
2048,6.0,8.0,0.0,8.0,28930.581018717006
2049,6.0,8.0,0.0,9.0,28942.69456879524
2050,6.0,8.0,1.0,0.0,29570.86474864499
2051,6.0,8.0,1.0,1.0,29572.51931572035
2052,6.0,8.0,1.0,2.0,29478.467870407505
2053,6.0,8.0,1.0,3.0,29472.768889188003
2054,6.0,8.0,1.0,4.0,29482.420156388234
2055,6.0,8.0,1.0,5.0,29317.693797618027
2056,6.0,8.0,1.0,6.0,29154.82435811645
2057,6.0,8.0,1.0,7.0,28939.641828241532
2058,6.0,8.0,1.0,8.0,28974.761208870696
2059,6.0,8.0,1.0,9.0,28942.507589793415
2060,6.0,8.0,2.0,0.0,30166.001049215753
2061,6.0,8.0,2.0,1.0,29575.364616792787
2062,6.0,8.0,2.0,2.0,29580.69458463575
2063,6.0,8.0,2.0,3.0,29504.68036586693
2064,6.0,8.0,2.0,4.0,29580.82650521721
2065,6.0,8.0,2.0,5.0,29514.26835088148
2066,6.0,8.0,2.0,6.0,29408.193610371465
2067,6.0,8.0,2.0,7.0,29273.848875581964
2068,6.0,8.0,2.0,8.0,29256.12434130437
2069,6.0,8.0,2.0,9.0,29024.92156300962
2070,6.0,9.0,0.0,0.0,29579.999884106463
2071,6.0,9.0,0.0,1.0,29581.58400854013
2072,6.0,9.0,0.0,2.0,29581.472768486274
2073,6.0,9.0,0.0,3.0,29578.844430546043
2074,6.0,9.0,0.0,4.0,29466.805503246804
2075,6.0,9.0,0.0,5.0,29407.318666599087
2076,6.0,9.0,0.0,6.0,29372.35071194661
2077,6.0,9.0,0.0,7.0,29008.35455179735
2078,6.0,9.0,0.0,8.0,28976.456330806872
2079,6.0,9.0,0.0,9.0,28947.675176767574
2080,6.0,9.0,1.0,0.0,29571.029308816847
2081,6.0,9.0,1.0,1.0,29488.95801483945
2082,6.0,9.0,1.0,2.0,29479.906161766008
2083,6.0,9.0,1.0,3.0,29476.675951330166
2084,6.0,9.0,1.0,4.0,29356.6890908496
2085,6.0,9.0,1.0,5.0,29422.0606198147
2086,6.0,9.0,1.0,6.0,29180.749915943466
2087,6.0,9.0,1.0,7.0,28952.305552066304
2088,6.0,9.0,1.0,8.0,28956.382401143906
2089,6.0,9.0,1.0,9.0,28932.726643911643
2090,6.0,9.0,2.0,0.0,30130.62254014042
2091,6.0,9.0,2.0,1.0,29575.324317398234
2092,6.0,9.0,2.0,2.0,29578.54252848704
2093,6.0,9.0,2.0,3.0,29522.954325451054
2094,6.0,9.0,2.0,4.0,29456.06590909449
2095,6.0,9.0,2.0,5.0,29470.742806143717
2096,6.0,9.0,2.0,6.0,29369.197774260778
2097,6.0,9.0,2.0,7.0,29235.681826628548
2098,6.0,9.0,2.0,8.0,29260.504699037458
2099,6.0,9.0,2.0,9.0,29041.00213141066
2100,7.0,0.0,0.0,0.0,35388.45510636368
2101,7.0,0.0,0.0,1.0,32997.42526868937
2102,7.0,0.0,0.0,2.0,31897.203044500566
2103,7.0,0.0,0.0,3.0,31492.242202916063
2104,7.0,0.0,0.0,4.0,30975.46025900877
2105,7.0,0.0,0.0,5.0,30775.016301066764
2106,7.0,0.0,0.0,6.0,30767.967653304342
